                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5182,                 4.0253,                 1.8177,                0.00767,                0.93849,                 0.1183,                0.05347,                 1.4678,                 4.7187,                 1.9051,             0.00023304,             0.00023304,             0.00023304
